"long","lat","Type","Adresse","CP","Ville","nDept","nReg","Effectif"
"-4.656199","48.53942","G","4 bis Rue de Cullompton 29830 PLOUDALMEZEAU","29830","PLOUDALMEZEAU","29","53","11"
"-4.427134","48.500572","G","12 Rue des Trois FrÃ¨res Le Roy 29860 PLABENNEC","29860","PLABENNEC","29","53","11"
"-4.523077","48.570931","G","12 Rue du Docteur Morvan 29870 LANNILIS","29870","LANNILIS","29","53","11"
"-4.396365","48.435551","G","72 Rue de Paris 29490 GUIPAVAS","29490","GUIPAVAS","29","53","11"
"-4.25615","48.361076","G","22 Rue de la Gare 29460 DAOULAS","29460","DAOULAS","29","53","11"
"-4.760331","48.359298","G","Route de Brest 29217 LE CONQUET","29217","LE CONQUET","29","53","11"
"-4.276619","47.805428","G","Rue Lagad-Yar 29730 GUILVINEC","29730","GUILVINEC","29","53","11"
"-3.996636","48.096879","G","Rue de La BoissiÃ¨re 29510 BRIEC","29510","BRIEC","29","53","11"
"-4.5555","48.025207","G","7 Rue Raymond Couillandre 29770 AUDIERNE","29770","AUDIERNE","29","53","11"
"-3.230395","48.784624","G","6 Rue de Minihy 22220 TREGUIER","22220","TREGUIER","22","53","9"
"-3.469879","48.60805","G","475 Rue de la Gare 22420 PLOUARET","22420","PLOUARET","22","53","9"
"-3.116528","48.78313","G","4 Avenue du TrÃ©gor 22740 LEZARDRIEUX","22740","LEZARDRIEUX","22","53","9"
"-3.462781","48.724722","G","16 Rue Edgard de Kergariou 22300 LANNION","22300","LANNION","22","53","9"
"-3.310471","48.222336","G","1 Rue des Espaces Verts 22110 ROSTRENEN","22110","ROSTRENEN","22","53","9"
"-3.160455","48.694839","G","Lotissement Traou MÃ©lÃ©dern 22260 PONTRIEUX","22260","PONTRIEUX","22","53","9"
"-3.191912","48.229415","G","2 Rue de Rostrenen 22570 GOUAREC","22570","GOUAREC","22","53","9"
"-3.430682","48.408434","G","52 Rue de l'AllÃ©e 22160 CALLAC","22160","CALLAC","22","53","9"
"-3.190029","48.472692","G","17 Rue des Menhirs 22390 BOURBRIAC","22390","BOURBRIAC","22","53","9"
"-3.291821","48.636155","G","1 Rue Jules Simon 22140 BEGARD","22140","BEGARD","22","53","9"
"-2.148487","48.578053","G","5 Rue de Jolliet 22650 PLOUBALAY","22650","PLOUBALAY","22","53","9"
"-2.223955","48.517765","G","64 Rue de l'Abbaye 22130 PLANCOET","22130","PLANCOET","22","53","9"
"-2.412118","48.191516","G","7 Rue du Bourgneuf 22230 MERDRIGNAC","22230","MERDRIGNAC","22","53","9"
"-1.980052","48.380335","G","18 Boulevard Docteur Ernest Gaultier 22630 EVRAN","22630","EVRAN","22","53","9"
"-2.519018","48.301633","G","1 Rue du Val 22330 COLLINEE","22330","COLLINEE","22","53","9"
"-2.153973","48.291544","G","44 Rue de Dinan 22350 CAULNES","22350","CAULNES","22","53","9"
"-2.260074","48.319168","G","11 Rue de Launay 22250 BROONS","22250","BROONS","22","53","9"
"-2.043909","48.452031","G","14 bis Place Duguesclin 22100 DINAN","22100","DINAN","22","53","9"
"-2.836394","48.284845","G","2 Rue AbbÃ© Le Sage 22460 UZEL","22460","UZEL","22","53","9"
"-2.935897","48.672638","G","Rue du 19 mars 1962 22580 PLOUHA","22580","PLOUHA","22","53","9"
"-2.703238","48.281229","G","30 Rue FÃ©lix Couteau 22150 PLOUGUENAST","22150","PLOUGUENAST","22","53","9"
"-2.595805","48.174434","G","Rue de BodiffÃ© 22210 PLEMET","22210","PLEMET","22","53","9"
"-2.741161","48.177917","G","2 Avenue de BÃ¼dingen 22600 LOUDEAC","22600","LOUDEAC","22","53","9"
"-2.635229","48.3578","G","Le Bas-Bourg 22510 MONCONTOUR","22510","MONCONTOUR","22","53","9"
"-2.635229","48.3578","G","Le Bas-Bourg 22510 MONCONTOUR","22510","MONCONTOUR","22","54","9"
"-2.635229","48.3578","G","Le Bas-Bourg 22510 MONCONTOUR","22510","MONCONTOUR","22","54","6"
"-2.984473","48.62935","G","26 bis Rue de la Gare 22290 LANVOLLON","22290","LANVOLLON","22","53","9"
"-3.047058","48.308661","G","Rue de Pontivy 22320 CORLAY","22320","CORLAY","22","53","9"
"-2.973431","48.538612","G","8 bis Rue des Ecoles 22170 CHATELAUDREN","22170","CHATELAUDREN","22","53","9"
"-1.352056","47.90447","G","Rue de MartignÃ© 35240 RETIERS","35240","RETIERS","35","53","11"
"-1.501146","48.049412","G","16 Boulevard Pierre et Julien Gourdel 35410 CHATEAUGIRON","35410","CHATEAUGIRON","35","53","11"
"-1.397958","48.109977","G","67 Rue de Paris 35220 CHATEAUBOURG","35220","CHATEAUBOURG","35","53","11"
"-1.397958","48.109977","G","67 Rue de Paris 35220 CHATEAUBOURG","35220","CHATEAUBOURG","35","82","7"
"-1.397958","48.109977","G","67 Rue de Paris 35220 CHATEAUBOURG","35220","CHATEAUBOURG","35","82","11"
"-1.206519","48.119663","G","5 Place du Champ-de-Foire 35500 VITRE","35500","VITRE","35","54","11"
"-1.206519","48.119663","G","5 Place du Champ-de-Foire 35500 VITRE","35500","VITRE","35","54","6"
"-1.206519","48.119663","G","5 Place du Champ-de-Foire 35500 VITRE","35500","VITRE","35","53","11"
"-1.740874","48.411487","G","66 Avenue Gautier PÃ¨re et Fils 35270 COMBOURG","35270","COMBOURG","35","53","11"
"-1.862419","48.676607","G","11 Avenue de Scissy 35260 CANCALE","35260","CANCALE","35","53","11"
"-1.943933","47.811377","G","36 Rue du GÃ©nÃ©ral de Gaulle 35550 PIPRIAC","35550","PIPRIAC","35","53","11"
"-1.481475","48.457653","G","7 Rue de FougÃ¨res 35560 ANTRAIN","35560","ANTRAIN","35","53","11"
"-1.184105","48.349946","G","Caserne GuÃ©naudiÃ¨re 29 Boulevard de Groslay 35300 FOUGERES","35300","FOUGERES","35","53","11"
"-1.943385","48.297115","G","36 bis Rue de la LibÃ©ration 35190 BECHEREL","35190","BECHEREL","35","53","11"
"0.730985","49.377066","G","31 Rue du Docteur Collignon 27350 ROUTOT","27350","ROUTOT","27","23","10"
"0.376184","49.254122","G","1 Route de Pont-l'EvÃªque 27260 CORMEILLES","27260","CORMEILLES","27","23","10"
"0.376184","49.254122","G","1 Route de Pont-l'EvÃªque 27260 CORMEILLES","27260","CORMEILLES","27","22","10"
"0.376184","49.254122","G","1 Route de Pont-l'EvÃªque 27260 CORMEILLES","27260","CORMEILLES","27","22","15"
"0.355818","49.346508","G","652 Rue Louis Gillain 27210 BEUZEVILLE","27210","BEUZEVILLE","27","23","10"
"0.905665","49.150965","G","Place Ferrand 27110 LE NEUBOURG","27110","LE NEUBOURG","27","23","10"
"0.449029","49.143266","G","2 Rue de la MarÃ©chaussÃ©e 27230 THIBERVILLE","27230","THIBERVILLE","27","23","10"
"0.707025","49.107308","G","1 Rue Max Carpentier 27470 SERQUIGNY","27470","SERQUIGNY","27","23","10"
"0.527068","49.001232","G","3 Rue de Grandcamp 27270 BROGLIE","27270","BROGLIE","27","23","10"
"0.713015","49.193553","G","19 Place Saint-Denis 27800 BRIONNE","27800","BRIONNE","27","23","10"
"0.713506","49.008546","G","1 Route de FerriÃ¨re-sur-Risle 27410 BEAUMESNIL","27410","BEAUMESNIL","27","25","9"
"0.713506","49.008546","G","1 Route de FerriÃ¨re-sur-Risle 27410 BEAUMESNIL","27410","BEAUMESNIL","27","25","10"
"0.713506","49.008546","G","1 Route de FerriÃ¨re-sur-Risle 27410 BEAUMESNIL","27410","BEAUMESNIL","27","23","10"
"0.590148","49.104546","G","3 Rue du Commandant Robert Malrait 27300 BERNAY","27300","BERNAY","27","23","10"
"1.779006","49.276064","G","10 Rue de la LibÃ©ration 27140 GISORS","27140","GISORS","27","23","10"
"1.628421","49.305321","G","Route de Gisors 27150 ETREPAGNY","27150","ETREPAGNY","27","23","10"
"0.703239","48.814915","G","36 Rue Pierre Marquis 27250 RUGLES","27250","RUGLES","27","23","10"
"1.193972","48.77303","G","19 Rue Hippolyte Lozier 27320 NONANCOURT","27320","NONANCOURT","27","23","10"
"1.071849","48.868595","G","5 Rue de la Cocharderie 27240 DAMVILLE","27240","DAMVILLE","27","23","10"
"0.915307","48.84159","G","271 Rue du GÃ©nÃ©ral de Gaulle 27160 BRETEUIL","27160","BRETEUIL","27","23","10"
"0.915307","48.84159","G","271 Rue du GÃ©nÃ©ral de Gaulle 27160 BRETEUIL","27160","BRETEUIL","27","22","10"
"0.915307","48.84159","G","271 Rue du GÃ©nÃ©ral de Gaulle 27160 BRETEUIL","27160","BRETEUIL","27","22","15"
"1.15294","49.028598","G","Caserne Amey 2 Rue Buzot 27000 EVREUX","27000","EVREUX","27","23","10"
"0.892077","49.666191","G","483 Avenue Charles de Gaulle 76760 YERVILLE","76760","YERVILLE","76","23","9"
"0.512677","49.745406","G","14 Rue Albert Bellavoine 76540 VALMONT","76540","VALMONT","76","23","9"
"0.512677","49.745406","G","14 Rue Albert Bellavoine 76540 VALMONT","76540","VALMONT","76","41","10"
"0.512677","49.745406","G","14 Rue Albert Bellavoine 76540 VALMONT","76540","VALMONT","76","41","9"
"0.94993","49.571867","G","42 Avenue Jean Jouvenet 76570 PAVILLY","76570","PAVILLY","76","23","9"
"0.779724","49.719429","G","1 Rue des PrÃ©s 76560 DOUDEVILLE","76560","DOUDEVILLE","76","23","9"
"0.957472","49.548027","G","Rue Emile Zola 76360 BARENTIN","76360","BARENTIN","76","23","9"
"1.395711","49.828949","G","La Locardie 76660 LONDINIERES","76660","LONDINIERES","76","23","9"
"1.747345","49.763886","G","Route de Forges-les-Eaux 76390 AUMALE","76390","AUMALE","76","23","9"
"1.514754","49.462553","G","1 Rue du Centre 76220 LA FEUILLIE","76220","LA FEUILLIE","76","23","9"
"1.514754","49.462553","G","1 Rue du Centre 76220 LA FEUILLIE","76220","LA FEUILLIE","76","25","6"
"1.514754","49.462553","G","1 Rue du Centre 76220 LA FEUILLIE","76220","LA FEUILLIE","76","25","9"
"0.357103","49.642101","G","Rue Guy de Maupassant 76110 GODERVILLE","76110","GODERVILLE","76","23","9"
"0.387988","49.753305","G","75 Rue Gustave Couturier 76400 FECAMP","76400","FECAMP","76","23","9"
"0.214574","49.708628","G","Place de la Gare 76790 ETRETAT","76790","ETRETAT","76","23","9"
"0.466784","49.574847","G","2 Place Salvador Allende 76210 BOLBEC","76210","BOLBEC","76","23","9"
"0.119538","49.492451","G","186 Boulevard de Strasbourg 76600 LE HAVRE","76600","LE HAVRE","76","23","9"
"0.807685","49.488016","G","Centre Administratif 4 Chemin de la CavÃ©e du Val 76580 LE TRAIT","76580","LE TRAIT","76","23","9"
"0.879319","49.486882","G","1177 Rue de Verdun 76480 DUCLAIR","76480","DUCLAIR","76","23","9"
"1.045875","49.678646","G","Rue du MarÃ©chal Leclerc 76890 TOTES","76890","TOTES","76","23","9"
"1.040414","49.875362","G","130 Rue du Bout-de-la-Ville 76550 OFFRANVILLE","76550","OFFRANVILLE","76","23","9"
"1.268805","49.896001","G","33 Rue du 8 Mai 1945 76630 ENVERMEU","76630","ENVERMEU","76","23","9"
"1.228392","49.705123","G","2 Route de Saint-SaÃ«ns 76680 BELLENCOMBRE","76680","BELLENCOMBRE","76","23","9"
"1.0748","49.921431","G","24 Rue Jehan VÃ©ron 76200 DIEPPE","76200","DIEPPE","76","23","9"
"1.183491","49.520761","G","2125 Route de NeufchÃ¢tel 76230 QUINCAMPOIX","76230","QUINCAMPOIX","76","23","9"
"1.063233","49.544871","G","597 Rue du Docteur Martel 76710 MONTVILLE","76710","MONTVILLE","76","23","9"
"1.029615","49.452063","G","AllÃ©e des Trois-Contes 76380 CANTELEU","76380","CANTELEU","76","23","9"
"1.365609","49.585401","G","269 Route de Forges-les-Eaux 76750 BUCHY","76750","BUCHY","76","23","9"
"1.365609","49.585401","G","269 Route de Forges-les-Eaux 76750 BUCHY","76750","BUCHY","76","41","10"
"1.365609","49.585401","G","269 Route de Forges-les-Eaux 76750 BUCHY","76750","BUCHY","76","41","9"
"2.727076","49.307777","G","17 Rue des Remparts 60410 VERBERIE","60410","VERBERIE","60","22","11"
"2.953035","49.158681","G","27 Rue du Valet 60620 BETZ","60620","BETZ","60","22","11"
"2.988032","49.575423","G","100 Rue Charles Hernu 60400 NOYON","60400","NOYON","60","22","11"
"2.84389","49.585846","G","14 Rue du PlÃ©mont 60310 LASSIGNY","60310","LASSIGNY","60","22","11"
"3.049634","49.655373","G","116 Place Magny 60640 GUISCARD","60640","GUISCARD","60","22","11"
"3.048007","49.4107","G","1 Place du Jeu-de-Paume 60350 ATTICHY","60350","ATTICHY","60","22","11"
"2.510899","49.373219","G","11 Route Nationale 60840 CATENOY","60840","CATENOY","60","22","11"
"2.463079","49.325445","G","2 Avenue Pierre BÃ©rÃ©govoy 60140 LIANCOURT","60140","LIANCOURT","60","22","11"
"2.223688","49.568915","G","37 Rue de Provinlieu 60480 FROISSY","60480","FROISSY","60","22","11"
"2.304645","49.630561","G","36 Rue de Montdidier 60120 BRETEUIL","60120","BRETEUIL","60","23","8"
"2.304645","49.630561","G","36 Rue de Montdidier 60120 BRETEUIL","60120","BRETEUIL","60","23","11"
"2.304645","49.630561","G","36 Rue de Montdidier 60120 BRETEUIL","60120","BRETEUIL","60","22","11"
"1.851495","49.547144","G","38 Rue Jean Touchard 60380 SONGEONS","60380","SONGEONS","60","22","11"
"2.131388","49.223618","G","35 Rue Aristide Briand 60110 MERU","60110","MERU","60","22","11"
"1.941075","49.660317","G","57 Rue EugÃ¨ne de Saint-Fuscien 60210 GRANDVILLIERS","60210","GRANDVILLIERS","60","22","11"
"1.941075","49.660317","G","57 Rue EugÃ¨ne de Saint-Fuscien 60210 GRANDVILLIERS","60210","GRANDVILLIERS","60","23","8"
"1.941075","49.660317","G","57 Rue EugÃ¨ne de Saint-Fuscien 60210 GRANDVILLIERS","60210","GRANDVILLIERS","60","23","11"
"1.736104","49.647881","G","Rue de Beauvais 60220 FORMERIE","60220","FORMERIE","60","22","11"
"2.247675","49.406852","G","1 Rue Raymond PoincarÃ© 60510 BRESLES","60510","BRESLES","60","22","11"
"1.993185","49.371203","G","168 Avenue du MarÃ©chal Foch 60390 AUNEUIL","60390","AUNEUIL","60","22","11"
"2.07574","49.428753","G","Caserne Watrin 5 bis Boulevard Saint-Jean 60000 BEAUVAIS","60000","BEAUVAIS","60","22","11"
"3.604554","50.009367","G","44 bis Rue Charles de Gaulle 02630 WASSIGNY","2630","WASSIGNY","02","22","9"
"4.077202","49.923962","G","6 Rue Camille Desmoulins 02500 HIRSON","2500","HIRSON","02","22","9"
"3.61762","49.905388","G","227 Place de la Gare 02120 GUISE","2120","GUISE","02","22","9"
"3.920941","49.975877","G","9 Rue Edouard Mambour 02260 LA CAPELLE","2260","LA CAPELLE","02","22","9"
"4.199682","49.843929","G","24 Rue du Docteur Josso 02500 AUBENTON","2500","AUBENTON","02","22","9"
"3.917131","49.836244","G","14 Rue Lescarbot 02140 VERVINS","2140","VERVINS","02","22","9"
"3.53298","49.347424","G","34 Rue Emile LittrÃ© 02220 BRAINE","2220","BRAINE","02","22","9"
"3.340495","49.391022","G","45 Avenue de Laon 02200 SOISSONS","2200","SOISSONS","02","22","9"
"3.145498","49.874827","G","AllÃ©e Marie-Christine Monot 02490 VERMAND","2490","VERMAND","02","22","9"
"3.465707","49.799225","G","1 Rue Paul Laurent 02240 RIBEMONT","2240","RIBEMONT","02","22","9"
"3.242359","50.000882","G","22 Route Nationale 02420 LE CATELET","2420","LE CATELET","02","22","9"
"4.017616","49.693856","G","Rue du Calvaire 02340 MONTCORNET","2340","MONTCORNET","02","22","9"
"4.017616","49.693856","G","Rue du Calvaire 02340 MONTCORNET","2340","MONTCORNET","02","21","9"
"4.017616","49.693856","G","Rue du Calvaire 02340 MONTCORNET","2340","MONTCORNET","02","21","7"
"3.764074","49.7355","G","1 Rue Lino Ventura 02250 MARLE","2250","MARLE","02","22","9"
"3.373039","49.659951","G","1 Avenue du MarÃ©chal Leclerc 02800 LA FERE","2800","LA FERE","02","22","9"
"3.825852","49.458974","G","1 Rue de la Tournelle Rouge 02820 CORBENY","2820","CORBENY","02","22","9"
"3.213711","49.623088","G","66 Rue AndrÃ© Ternynck 02300 CHAUNY","2300","CHAUNY","02","22","9"
"3.638389","49.569917","G","30 Avenue Charles de Gaulle 02000 LAON","2000","LAON","02","22","9"
"3.103465","49.95128","G","Rue de Cambrai 80240 ROISEL","80240","ROISEL","80","22","8"
"2.922414","49.760252","G","1 Route du Ham 80190 NESLE","80190","NESLE","80","22","8"
"3.086557","49.742366","G","2 Rue de Verdun 80400 HAM","80400","HAM","80","22","8"
"2.809518","49.815472","G","6 Rue de Pertain 80320 CHAULNES","80320","CHAULNES","80","22","8"
"2.939786","49.942596","G","97 Avenue des Australiens 80200 PERONNE","80200","PERONNE","80","26","9"
"2.939786","49.942596","G","97 Avenue des Australiens 80200 PERONNE","80200","PERONNE","80","26","8"
"2.939786","49.942596","G","97 Avenue des Australiens 80200 PERONNE","80200","PERONNE","80","22","8"
"2.776794","49.710322","G","RÃ©sidence Choiseul Rue de Moncey 80700 ROYE","80700","ROYE","80","22","8"
"2.776794","49.710322","G","RÃ©sidence Choiseul Rue de Moncey 80700 ROYE","80700","ROYE","80","43","6"
"2.776794","49.710322","G","RÃ©sidence Choiseul Rue de Moncey 80700 ROYE","80700","ROYE","80","43","8"
"2.482344","49.778163","G","88 bis Rue du Cardinal Mercier 80110 MOREUIL","80110","MOREUIL","80","22","8"
"2.58298","49.653527","G","635 Rue Pasteur prolongÃ©e 80500 MONTDIDIER","80500","MONTDIDIER","80","41","13"
"2.58298","49.653527","G","635 Rue Pasteur prolongÃ©e 80500 MONTDIDIER","80500","MONTDIDIER","80","41","8"
"2.58298","49.653527","G","635 Rue Pasteur prolongÃ©e 80500 MONTDIDIER","80500","MONTDIDIER","80","22","8"
"2.172196","50.129648","G","1 Rue de Canaples 80370 BERNAVILLE","80370","BERNAVILLE","80","22","8"
"2.334759","50.107555","G","46 bis Route Nationale 80630 BEAUVAL","80630","BEAUVAL","80","22","8"
"2.342942","50.159419","G","27 Avenue du MarÃ©chal Foch 80600 DOULLENS","80600","DOULLENS","80","22","8"
"1.683879","50.269379","G","28 Route d'Abbeville 80120 RUE","80120","RUE","80","22","8"
"1.780672","50.215039","G","31 Rue du CollÃ¨ge 80860 NOUVION","80860","NOUVION","80","22","8"
"1.883309","49.996876","G","19 Rue Louis Deneux 80490 HALLENCOURT","80490","HALLENCOURT","80","22","8"
"1.544285","49.993702","G","Rue Antonin Gombert 80220 GAMACHES","80220","GAMACHES","80","22","8"
"1.45218","50.099707","G","66 Avenue du MarÃ©chal Leclerc 80460 AULT","80460","AULT","80","22","8"
"1.841886","50.107389","G","Caserne Courbet 31 Avenue du GÃ©nÃ©ral Leclerc 80100 ABBEVILLE","80100","ABBEVILLE","80","22","8"
"2.137091","49.934582","G","351 Rue Jean Choquet 80310 PICQUIGNY","80310","PICQUIGNY","80","22","8"
"1.762547","49.958884","G","27 bis Rue Roger Salengro 80140 OISEMONT","80140","OISEMONT","80","22","8"
"2.09001","50.012357","G","28 Rue de Vignacourt 80420 FLIXECOURT","80420","FLIXECOURT","80","22","8"
"2.516294","49.916134","G","86 Rue Gambetta 80800 CORBIE","80800","CORBIE","80","22","8"
"2.154536","49.738718","G","24 Rue Henri Dunant 80160 CONTY","80160","CONTY","80","22","8"
"1.945017","49.963117","G","8 Rue des TrÃ©passÃ©s 80270 AIRAINES","80270","AIRAINES","80","22","8"
"2.100491","50.379003","G","39 Route Nationale 62770 LE PARCQ","62770","LE PARCQ","62","31","10"
"2.269711","50.474543","G","Rue Planque-Saint-Jean 62134 HEUCHIN","62134","HEUCHIN","62","31","10"
"2.285489","50.274427","G","42 Rue Georges Clemenceau 62270 FREVENT","62270","FREVENT","62","31","10"
"2.085585","50.884789","G","13 Route DÃ©partementale 219 62370 AUDRUICQ","62370","AUDRUICQ","62","31","10"
"1.97645","50.851589","G","33 Avenue Charles de Gaulle 62610 ARDRES","62610","ARDRES","62","31","10"
"1.902166","50.568282","G","15 Rue Georges Brassens 62650 HUCQUELIERS","62650","HUCQUELIERS","62","31","10"
"2.040937","50.372791","G","16 Boulevard Domont 62140 HESDIN","62140","HESDIN","62","31","10"
"2.132093","50.509005","G","49 Rue d'Hesdin 62310 FRUGES","62310","FRUGES","62","31","10"
"1.75379","50.452719","G","567 Rue de Paris 62170 ECUIRES","62170","ECUIRES","62","31","10"
"1.866582","50.865748","G","8 Boulevard Delannoy 62340 GUINES","62340","GUINES","62","31","10"
"1.75682","50.627443","G","300 Rue Jean Moulin 62830 SAMER","62830","SAMER","62","31","10"
"1.821331","50.670228","G","1 Rocade Nord 62240 DESVRES","62240","DESVRES","62","31","10"
"1.849192","50.746689","G","2 Rue du Blanc Mont 62142 COLEMBERT","62142","COLEMBERT","62","31","10"
"2.489901","50.573771","G","146 Rue de Saint-Venant 62190 LILLERS","62190","LILLERS","62","31","10"
"2.76701","50.623604","G","45 Rue de Hem 62840 LAVENTIE","62840","LAVENTIE","62","31","10"
"2.476864","50.610371","G","2 Rue de la RoseliÃ¨re 62330 ISBERGUES","62330","ISBERGUES","62","31","10"
"2.543211","50.448872","G","335 Rue de la Gendarmerie 62150 HOUDAIN","62150","HOUDAIN","62","31","10"
"3.103245","50.206767","G","83 Route Nationale 62860 MARQUION","62860","MARQUION","62","31","10"
"2.631435","50.152244","G","67 Rue Haute 62111 FONCQUEVILLERS","62111","FONCQUEVILLERS","62","31","10"
"2.88086","50.195412","G","1 Rue Rue LÃ©o FerrÃ© 62128 CROISILLES","62128","CROISILLES","62","24","5"
"2.88086","50.195412","G","1 Rue Rue LÃ©o FerrÃ© 62128 CROISILLES","62128","CROISILLES","62","24","10"
"2.88086","50.195412","G","1 Rue Rue LÃ©o FerrÃ© 62128 CROISILLES","62128","CROISILLES","62","31","10"
"2.88086","50.195412","G","1 Rue Rue LÃ©o FerrÃ© 62128 CROISILLES","62128","CROISILLES","62","25","7"
"2.88086","50.195412","G","1 Rue Rue LÃ©o FerrÃ© 62128 CROISILLES","62128","CROISILLES","62","25","10"
"2.88086","50.195412","G","1 Rue Rue LÃ©o FerrÃ© 62128 CROISILLES","62128","CROISILLES","62","25","5"
